// Detail texture map file for labda_bunker level
// Napoleon's detial textures pack v1.0
// [texture name]	[detail texture name]		[hscale]	[vscale]

lab1_brd1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_brd3     detail/arctic_incident/ai_detail    3.0    3.0
lab1_brd3b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_brd3c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_brd3d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_brd3e     detail/arctic_incident/ai_detail    3.0    3.0
lab1_brd3fy     detail/arctic_incident/ai_detail    3.0    3.0
lab1_brd3g     detail/arctic_incident/ai_detail    3.0    3.0
lab1_brd4     detail/arctic_incident/ai_detail    3.0    3.0
lab1_brd4b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_brd8     detail/arctic_incident/ai_detail    3.0    3.0
lab1_brd10     detail/arctic_incident/ai_detail    3.0    3.0
lab1_c4a001     detail/arctic_incident/ai_detail    3.0    3.0
lab1_c4b002     detail/arctic_incident/ai_detail    3.0    3.0
lab1_c4d2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_c4003     detail/arctic_incident/ai_detail    3.0    3.0
lab1_cab2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_cmpm5     detail/arctic_incident/ai_detail    3.0    3.0
lab1_cmpm6     detail/arctic_incident/ai_detail    3.0    3.0
lab1_cmpm7     detail/arctic_incident/ai_detail    3.0    3.0
lab1_cmpm8     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp3     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp3a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp3b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp3c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp3d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp3e     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp3f     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp4     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp5     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp7     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp7b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp8     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp8b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp9d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp9e     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp9e2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp10a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp10d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_comp10f     detail/arctic_incident/ai_detail    3.0    3.0
lab1_compx     detail/arctic_incident/ai_detail    3.0    3.0
lab1_door01     detail/arctic_incident/ai_detail    3.0    3.0
lab1_door1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_door1b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_door1c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_door2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_door2a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_door2b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_door7     detail/arctic_incident/ai_detail    3.0    3.0
lab1_dr4a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_dr4b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_dr4c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_dr4d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_dr5a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_dr5b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_elev     detail/arctic_incident/ai_detail    3.0    3.0
lab1_floor1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_floor2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_floor2a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_floor2b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_floor3     detail/arctic_incident/ai_detail    3.0    3.0
lab1_floor4     detail/arctic_incident/ai_detail    3.0    3.0
lab1_floor5     detail/arctic_incident/ai_detail    3.0    3.0
lab1_floor6     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr3     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr4     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr4b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr4c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr4d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr5b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr5c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr5d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr6b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr6c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr6d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr7a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr7b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr8     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr8b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr8c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr8d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr8e     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr9     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr9b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_flr10     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gad1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gad1b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gad1c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gad1d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gad2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gad2b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gad3     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gad4     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gadcab1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gadcab1b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gadcab1c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gdpnl5     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gdpnl5a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gdpnl5b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gdpnl5c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gear1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gear2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gear3     detail/arctic_incident/ai_detail    3.0    3.0
lab1_gear4     detail/arctic_incident/ai_detail    3.0    3.0
lab1_glss1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_glu1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_glu2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_glu2b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_glu2c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_glu2d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_glu3     detail/arctic_incident/ai_detail    3.0    3.0
lab1_glu3b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_glu3c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_glu3d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_grn1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_helpad     detail/arctic_incident/ai_detail    3.0    3.0
lab1_map1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_map2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_map3     detail/arctic_incident/ai_detail    3.0    3.0
lab1_map3b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_panel1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_panel1c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_panel1d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_panel1e     detail/arctic_incident/ai_detail    3.0    3.0
lab1_panel1f     detail/arctic_incident/ai_detail    3.0    3.0
lab1_panel2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_panela     detail/arctic_incident/ai_detail    3.0    3.0
lab1_panelb     detail/arctic_incident/ai_detail    3.0    3.0
lab1_panelc     detail/arctic_incident/ai_detail    3.0    3.0
lab1_paneld     detail/arctic_incident/ai_detail    3.0    3.0
lab1_panele     detail/arctic_incident/ai_detail    3.0    3.0
lab1_panelf     detail/arctic_incident/ai_detail    3.0    3.0
lab1_panelg     detail/arctic_incident/ai_detail    3.0    3.0
lab1_panelh     detail/arctic_incident/ai_detail    3.0    3.0
lab1_paneli     detail/arctic_incident/ai_detail    3.0    3.0
lab1_radscrn2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_resac     detail/arctic_incident/ai_detail    3.0    3.0
lab1_reslab     detail/arctic_incident/ai_detail    3.0    3.0
lab1_reslabb     detail/arctic_incident/ai_detail    3.0    3.0
lab1_s_fl3     detail/arctic_incident/ai_detail    3.0    3.0
lab1_s_fl3b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_skr1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_skr2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_skr3     detail/arctic_incident/ai_detail    3.0    3.0
lab1_skr4     detail/arctic_incident/ai_detail    3.0    3.0
lab1_skr5     detail/arctic_incident/ai_detail    3.0    3.0
lab1_skr5b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_skr6     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot1b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot2b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot3     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot3b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot4     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot4b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot4c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot4d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot4e     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot5     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot5b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot6     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot6b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot6c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot6d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_slot7     detail/arctic_incident/ai_detail    3.0    3.0
lab1_stair1a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_stair1b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_stair2a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_stair2b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_swch1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_swch2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_swch3     detail/arctic_incident/ai_detail    3.0    3.0
lab1_trim1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_trim3     detail/arctic_incident/ai_detail    3.0    3.0
lab1_trim4     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w1a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w1b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w1c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w1d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w1e     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w1f     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w1g     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w1h     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w2a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w3     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w3a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w4     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w4a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w4b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w6     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w6a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w6flr1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w6flr1b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w7a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w7flr1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w7flr1b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w8a2     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w8ceil1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w8ceil1a     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w8ceil1b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w8flr1     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w8flr1b     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w8flr1c     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w8flr1d     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w8m     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w8n     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w8o     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w10     detail/arctic_incident/ai_detail    3.0    3.0
lab1_w10b     detail/arctic_incident/ai_detail    3.0    3.0
lab2_w3a2     detail/arctic_incident/ai_detail    3.0    3.0
lab2_w4     detail/arctic_incident/ai_detail    3.0    3.0
lab2_w4a1     detail/arctic_incident/ai_detail    3.0    3.0
lab2_w4a2     detail/arctic_incident/ai_detail    3.0    3.0
lab2_w4a3     detail/arctic_incident/ai_detail    3.0    3.0
lab2_w4c     detail/arctic_incident/ai_detail    3.0    3.0
lab2_w6a     detail/arctic_incident/ai_detail    3.0    3.0
lab2_w6b     detail/arctic_incident/ai_detail    3.0    3.0
lab3_brd1     detail/arctic_incident/ai_detail    3.0    3.0
lab3_brd2     detail/arctic_incident/ai_detail    3.0    3.0
lab3_brd3a     detail/arctic_incident/ai_detail    3.0    3.0
lab3_brd3b     detail/arctic_incident/ai_detail    3.0    3.0
lab3_brd3c     detail/arctic_incident/ai_detail    3.0    3.0
lab3_brd4a     detail/arctic_incident/ai_detail    3.0    3.0
lab3_brd4b     detail/arctic_incident/ai_detail    3.0    3.0
lab3_brd5     detail/arctic_incident/ai_detail    3.0    3.0
lab3_c1     detail/arctic_incident/ai_detail    3.0    3.0
lab3_c1b     detail/arctic_incident/ai_detail    3.0    3.0
lab3_c2     detail/arctic_incident/ai_detail    3.0    3.0
lab3_c2b     detail/arctic_incident/ai_detail    3.0    3.0
lab3_c3     detail/arctic_incident/ai_detail    3.0    3.0
lab3_c4     detail/arctic_incident/ai_detail    3.0    3.0
lab3_flr2a     detail/arctic_incident/ai_detail    3.0    3.0
lab3_flr2b     detail/arctic_incident/ai_detail    3.0    3.0
lab3_w1a     detail/arctic_incident/ai_detail    3.0    3.0
lab3_w1b     detail/arctic_incident/ai_detail    3.0    3.0
lab3_w1c     detail/arctic_incident/ai_detail    3.0    3.0
lab3_w1d     detail/arctic_incident/ai_detail    3.0    3.0
lab3_w1e     detail/arctic_incident/ai_detail    3.0    3.0
lab3_w5     detail/arctic_incident/ai_detail    3.0    3.0
lab3_w6a     detail/arctic_incident/ai_detail    3.0    3.0
lab3_w6brd     detail/arctic_incident/ai_detail    3.0    3.0
lab3_w7     detail/arctic_incident/ai_detail    3.0    3.0
lab3_w8a     detail/arctic_incident/ai_detail    3.0    3.0
lab3_w8b     detail/arctic_incident/ai_detail    3.0    3.0
lab3_w9     detail/arctic_incident/ai_detail    3.0    3.0
lab4_gad1     detail/arctic_incident/ai_detail    3.0    3.0
lab4_gad2     detail/arctic_incident/ai_detail    3.0    3.0
lab4_gad2a     detail/arctic_incident/ai_detail    3.0    3.0
lab4_gad3     detail/arctic_incident/ai_detail    3.0    3.0
lab4_gad3a     detail/arctic_incident/ai_detail    3.0    3.0
lab4_gad4     detail/arctic_incident/ai_detail    3.0    3.0
lab5_c2     detail/arctic_incident/ai_detail    3.0    3.0
